,Value,index_x,index_y,latitude,longitude,long_4326,lat_4326,long_4326_norm,lat_4326_norm,kde,farms
8650359,0.9988888888888889,4551,1686,1654755.0,1740255.0,-76.29942567630502,36.31241966010363,3.616212461584007,-1.7530572958381465,323.0765628597867,"[[-76.30333445183561, 36.31717808414993], [-76.29343489485832, 36.31552419079979], [-76.29551739353236, 36.3076610937834], [-76.30541596499381, 36.309314823241394], [-76.30333445183561, 36.31717808414993]]"
9050316,0.9922222222222222,4524,1764,1584555.0,1715955.0,-76.7258813727258,35.74286570946734,3.5208541299281464,-1.9595693657928885,319.968154176176,"[[-76.72978752427912, 35.747612108209935], [-76.719952912673, 35.745992852684644], [-76.72197570847726, 35.738119164093604], [-76.73180934547379, 35.73973826230647], [-76.72978752427912, 35.747612108209935]]"
6870179,0.9922222222222222,3787,1339,1967055.0,1052655.0,-83.50793732209767,40.09632095533872,2.004341287077766,-0.3810691143665841,30.635480106073928,"[[-83.5125186070138, 40.100829039272455], [-83.5019601620294, 40.09977611495866], [-83.50335661340188, 40.09181271527965], [-83.5139139059456, 40.09286551831915], [-83.5125186070138, 40.100829039272455]]"
11505310,0.9966666666666667,3206,2243,1153455.0,529755.0,-90.27002522142523,33.30624597859608,0.4922934330987478,-2.843052631518002,94.4339070000615,"[[-90.27458788648042, 33.31051175974509], [-90.2648763221514, 33.31002601687796], [-90.26546305072993, 33.30197998962191], [-90.27517362633914, 33.30246568851284], [-90.27458788648042, 33.31051175974509]]"
8496507,1.0,4539,1656,1681755.0,1729455.0,-76.35594574247195,36.56812719158256,3.6035741986648056,-1.6603414230578109,315.2353640209363,"[[-76.35987137977631, 36.57288302955838], [-76.34993692992177, 36.5712340688201], [-76.35202060154049, 36.563371212343924], [-76.3619540586492, 36.565020008131555], [-76.35987137977631, 36.57288302955838]]"
13258345,0.9911111111111112,2465,2585,845655.0,-137145.0,-97.43476091202746,30.677553948986503,-1.1097891465109158,-3.796178549970049,486.53458761791575,"[[-97.43953923497052, 30.681541392796102], [-97.43012472808269, 30.68166365716466], [-97.42998305525809, 30.673566265384824], [-97.43939662979852, 30.6734440110629], [-97.43953923497052, 30.681541392796102]]"
7013043,0.9988888888888889,3067,1367,1941855.0,404655.0,-91.18938113027873,40.39838810929061,0.2867193338382061,-0.2715439093210349,11.995094901686532,"[[-91.19445141256222, 40.402603189744866], [-91.18376970360332, 40.402196648798856], [-91.184311446698, 40.39417283656067], [-91.19499195825139, 40.394579329813084], [-91.19445141256222, 40.402603189744866]]"
11787253,0.9911111111111112,3109,2298,1103955.0,442455.0,-91.23934033263193,32.90659336030826,0.275548123728358,-2.9879609222484014,105.99192001055978,"[[-91.2439319750633, 32.91082289263635], [-91.23426399468411, 32.910419003563646], [-91.23474918068928, 32.90236361544702], [-91.244416180091, 32.90276746847171], [-91.2439319750633, 32.91082289263635]]"
11238615,1.0,3167,2191,1200255.0,494655.0,-90.62021624456195,33.74291750703595,0.4139883899079835,-2.6847218164518023,83.40801942072743,"[[-90.62482341091061, 33.74716674553984], [-90.61505556190632, 33.746710933234134], [-90.61560957853696, 33.73866806050312], [-90.6253764268939, 33.739123830862106], [-90.62482341091061, 33.74716674553984]]"
12823059,0.9966666666666667,3059,2500,922155.0,397455.0,-91.80905460954438,31.295965336568337,0.1481562201311951,-3.571951476151256,166.9242997064011,"[[-91.81358458129861, 31.300183699955824], [-91.80410640157426, 31.299827110998773], [-91.80452510947806, 31.291746754580036], [-91.81400234582655, 31.29210331356555], [-91.81358458129861, 31.300183699955824]]"
9552909,0.9988888888888889,4573,1862,1496355.0,1760055.0,-76.44533394190202,34.89124213022995,3.5835864024202855,-2.268355825748266,372.8741072617563,"[[-76.44917954684392, 34.8960014655907], [-76.43945970288758, 34.894357687278394], [-76.44148881232437, 34.88648264535114], [-76.45120770555224, 34.88812626895453], [-76.44917954684392, 34.8960014655907]]"
6912720,0.9977777777777778,176,1348,1958955.0,-2197245.0,-121.56465900738603,37.98926823656476,-6.50539493794814,-1.1450561220445385,10794.200531617704,"[[-121.57102077665614, 37.99207151675818], [-121.5610468244844, 37.99420574786049], [-121.558297721683, 37.98646462464123], [-121.56827070672063, 37.984330614967305], [-121.57102077665614, 37.99207151675818]]"
11613004,0.9988888888888889,3212,2264,1134555.0,535155.0,-90.22416982260046,33.13433382849504,0.5025470054300452,-2.9053855043355377,99.11231266303214,"[[-90.22872006887621, 33.13860251119916], [-90.21902994358106, 33.138112762278226], [-90.21962006847545, 33.13006493768602], [-90.22930920946906, 33.130554642550806], [-90.22872006887621, 33.13860251119916]]"
5510183,1.0,2711,1074,2205555.0,84255.0,-94.96331624383272,42.84240674964943,-0.5571576719713212,0.6146220945572901,12.209656398068912,"[[-94.96879258457074, 42.84647764054636], [-94.95771910868662, 42.84638977181462], [-94.95784054809558, 42.83833565385756], [-94.96891273397796, 42.83842351130059], [-94.96879258457074, 42.84647764054636]]"
6422941,0.9988888888888889,2685,1252,2045355.0,60855.0,-95.26643364298894,41.412037651475345,-0.6249367395790408,0.09599083419428596,12.249106139611998,"[[-95.27181631560546, 41.4160887303603], [-95.26096722880777, 41.41602666181436], [-95.26105158953625, 41.40798636247067], [-95.2718994380063, 41.40804842345092], [-95.27181631560546, 41.4160887303603]]"
8160621,0.9944444444444445,1973,1591,1740255.0,-579945.0,-102.71929346224195,38.50782039708485,-2.291445791735639,-0.9570365675688443,72.8120128044715,"[[-102.72485814744083, 38.51154136160103], [-102.71446482098138, 38.51210864250663], [-102.71372934246504, 38.504099181542784], [-102.72412153808052, 38.503531962692904], [-102.72485814744083, 38.51154136160103]]"
12812717,1.0,2973,2498,923955.0,320055.0,-92.62375192810333,31.339813959147296,-0.034015521867608346,-3.5560525963290215,172.27268578930187,"[[-92.6283266270455, 31.343998704313787], [-92.61884007501102, 31.343711426000098], [-92.61917770200658, 31.335628992574737], [-92.62866330835024, 31.335916246694207], [-92.6283266270455, 31.343998704313787]]"
11443718,0.9933333333333333,3150,2231,1164255.0,479355.0,-90.80764957606533,33.42873012698018,0.37207704967059696,-2.798641641143543,91.3848761982052,"[[-90.8122484502477, 33.43297370939111], [-90.8025185866618, 33.43253357155587], [-90.80305119843277, 33.42448633500438], [-90.81278006891904, 33.424926432798124], [-90.8122484502477, 33.43297370939111]]"
11341232,0.9988888888888889,3224,2211,1182255.0,545955.0,-90.07585336369067,33.55476867979161,0.5357115526443184,-2.7529418748507974,88.17709974104817,"[[-90.08041991602018, 33.55904067258238], [-90.070678817382, 33.55853866680618], [-90.07128730860664, 33.55049648058051], [-90.08102741275385, 33.55099844049424], [-90.08041991602018, 33.55904067258238]]"
9070877,0.9977777777777778,4573,1768,1580955.0,1760055.0,-76.25279155433259,35.631081688061926,3.626640161593293,-2.000100644037043,344.46570878238185,"[[-76.2566624580649, 35.63584403257454], [-76.24685244988387, 35.63418544717244], [-76.24892113437497, 35.62631919820918], [-76.25873017500662, 35.62797762329959], [-76.2566624580649, 35.63584403257454]]"
6551633,0.9988888888888889,3177,1277,2022855.0,503655.0,-89.9541033203238,41.06999791148301,0.5629356725515795,-0.02802785557810078,12.054099605592484,"[[-89.95914768680542, 41.07426423166515], [-89.94837256620553, 41.07375317432488], [-89.94905956215055, 41.065731407334326], [-89.95983346613365, 41.06624240327765], [-89.95914768680542, 41.07426423166515]]"
11607511,1.0,2847,2263,1135455.0,206655.0,-93.76704249270733,33.266367006930196,-0.28966290037267767,-2.8575121730191855,118.25936556403721,"[[-93.77178908320597, 33.27049106188322], [-93.76206744638766, 33.270301660759394], [-93.7622963991317, 33.262242730664006], [-93.772017042104, 33.26243211463943], [-93.77178908320597, 33.27049106188322]]"
9599051,0.9944444444444445,4563,1871,1488255.0,1751055.0,-76.56070371188102,34.836744740723894,3.5577889541013805,-2.288115795284869,372.2351616300725,"[[-76.56455372030007, 34.8415005599338], [-76.55483829650845, 34.83986625093108], [-76.55685417865568, 34.83198877131527], [-76.56656865205987, 34.83362292676813], [-76.56455372030007, 34.8415005599338]]"
9558033,1.0,4569,1863,1495455.0,1756455.0,-76.48623935699572,34.889934680698246,3.574439679391928,-2.2688298881419184,371.4751490850538,"[[-76.49008742469081, 34.89469268087521], [-76.48036687332578, 34.893052290361446], [-76.48239176482714, 34.885176530844696], [-76.49211136513915, 34.88681676696193], [-76.49008742469081, 34.89469268087521]]"
5807544,1.0,2648,1132,2153355.0,27555.0,-95.66322406910375,42.37906894592483,-0.7136617193809115,0.4466224716443872,12.40333935137531,"[[-95.66870473023523, 42.383107770557686], [-95.65770442750777, 42.38307924363744], [-95.65774404454524, 42.37502991143098], [-95.66874307412674, 42.37505843474823], [-95.66870473023523, 42.383107770557686]]"
5905161,0.9988888888888889,2833,1151,2136255.0,194055.0,-93.633952335859,42.204980320243436,-0.25990305562586874,0.38350044008815504,11.317572973483733,"[[-93.63930051003032, 42.209102939080815], [-93.62833101272368, 42.20890258583314], [-93.62860479431596, 42.20085750189811], [-93.63957302636604, 42.20105783001014], [-93.63930051003032, 42.209102939080815]]"
12233392,0.9922222222222222,3112,2385,1025655.0,445155.0,-91.25239067405504,32.20416452739286,0.2726299805399991,-3.242651513226121,127.38691721616397,"[[-91.25694265530606, 32.20839839385092], [-91.24735957256048, 32.20799514858611], [-91.2478391747234, 32.199930446594074], [-91.25742129363019, 32.20033365679817], [-91.25694265530606, 32.20839839385092]]"
6825552,0.9922222222222222,184,1331,1974255.0,-2190045.0,-121.53154749007514,38.13793240991857,-6.497990982330099,-1.0911526311933082,10781.721749841028,"[[-121.53792084660637, 38.14073735544282], [-121.5279257907635, 38.142868848146804], [-121.52517461926791, 38.13512713248782], [-121.53516870366273, 38.13299586214555], [-121.53792084660637, 38.14073735544282]]"
6849221,0.9911111111111112,3341,1335,1970655.0,651255.0,-88.24038007956538,40.509452847750126,0.9461355935050482,-0.23127343272679227,13.854726116424365,"[[-88.2452814514916, 40.51378437944612], [-88.23460506943049, 40.513129023587844], [-88.23547930326876, 40.50512113868769], [-88.2461544940707, 40.5057764175091], [-88.2452814514916, 40.51378437944612]]"
2848647,1.0,2607,555,2672655.0,-9345.0,-96.1223884027301,47.04480972206509,-0.8163339199822177,2.1383529643861867,37.124669028697916,"[[-96.12828985418976, 47.04887150402813], [-96.11650213114352, 47.048881980492965], [-96.11648768224104, 47.04074774107962], [-96.12827394334607, 47.04073726619216], [-96.12828985418976, 47.04887150402813]]"
8983674,0.9988888888888889,4546,1751,1596255.0,1735755.0,-76.48302815144062,35.80935280351511,3.57515772632367,-1.9354621018510936,328.08264508564486,"[[-76.486922543666, 35.81410692802292], [-76.47708453599697, 35.81246764216093], [-76.47913424629502, 35.804598533624535], [-76.48897127980452, 35.806237659925955], [-76.486922543666, 35.81410692802292]]"
11438060,0.9933333333333333,2620,2230,1165155.0,2355.0,-95.97446271703055,33.55407008912445,-0.7832567522582344,-2.7531951737780793,158.06595925962057,"[[-95.97934139168608, 33.55809999112348], [-95.96958141981396, 33.55809782571733], [-95.96958454350128, 33.55003995787177], [-95.97934351312088, 33.550042123079734], [-95.97934139168608, 33.55809999112348]]"
13197418,1.0,3074,2573,856455.0,410955.0,-91.69823440666809,30.700341813842797,0.17293635496991358,-3.7879159979570836,201.41162799522348,"[[-91.70272560668106, 30.70456973667099], [-91.69331704955945, 30.704203286710793], [-91.69374367139055, 30.69611367134496], [-91.70315129904127, 30.696480091194676], [-91.70272560668106, 30.70456973667099]]"
6048460,1.0,2548,1179,2111055.0,-62445.0,-96.75905750190549,41.999045529853866,-0.9586973674018585,0.3088314472885531,13.599907901918302,"[[-96.76457130146957, 42.00303595452055], [-96.75363108185056, 42.00310022023501], [-96.75354433194764, 41.995054888626534], [-96.76448329235414, 41.994990630916085], [-96.76457130146957, 42.00303595452055]]"
5879583,0.9988888888888889,2895,1146,2140755.0,249855.0,-92.95225673950281,42.23099251298499,-0.1074713837986202,0.3929320870131193,11.271828296981298,"[[-92.95756643698539, 42.23514329880799], [-92.9465950871569, 42.23488522978709], [-92.9469476746032, 42.22684153134812], [-92.9579177592658, 42.22709956796808], [-92.95756643698539, 42.23514329880799]]"
7633667,1.0,3203,1488,1832955.0,527055.0,-89.82197941281109,39.3649875290762,0.5924794575168382,-0.6462400951241404,14.177563432178447,"[[-89.82689722589537, 39.36925501942915], [-89.81637674567561, 39.3687333055903], [-89.81706217952039, 39.36071984989523], [-89.82758150015297, 39.361241504836315], [-89.82689722589537, 39.36925501942915]]"
7120745,1.0,3081,1388,1922955.0,417255.0,-91.05154603141072,40.22413007033374,0.317540179196795,-0.3347273676940883,12.236658085293707,"[[-91.05659584245484, 40.22835024016833], [-91.04594094024482, 40.22793210407861], [-91.04649681597904, 40.21990970837625], [-91.05715052696416, 40.22032779572611], [-91.05659584245484, 40.22835024016833]]"
7228437,1.0,3085,1409,1904055.0,420855.0,-91.02066311949233,40.053990787736595,0.32444580381836763,-0.3964174242558927,12.490448445846917,"[[-91.02569913369823, 40.058211813805904], [-91.01506968827358, 40.05779110846309], [-91.0156276980361, 40.04976956918368], [-91.02625595796141, 40.05019022579083], [-91.02569913369823, 40.058211813805904]]"
7191930,1.0,2474,1402,1910355.0,-129045.0,-97.52926050338284,40.19938359063651,-1.1309198840047328,-0.34370008527538115,17.781534787630957,"[[-97.53467845804276, 40.20333492608704], [-97.52401416221477, 40.203464197113775], [-97.52384314685598, 40.19543203110416], [-97.53450624641786, 40.19530277515072], [-97.53467845804276, 40.20333492608704]]"
14526811,0.9988888888888889,4315,2832,623355.0,1527855.0,-80.53477208961033,27.554186679237265,2.6691608185947366,-4.928666595016906,5755.391354704183,"[[-80.538512548473, 27.558873832136992], [-80.52956216146428, 27.55755168573058], [-80.53103204082933, 27.549499332796618], [-80.53998160767469, 27.550821384296963], [-80.538512548473, 27.558873832136992]]"
6572065,1.0,3097,1281,2019255.0,431655.0,-90.8188934805971,41.07586365164215,0.36956283779244403,-0.025901022570045378,11.599891572784129,"[[-90.82399020710889, 41.08009564090838], [-90.81320839144209, 41.07965760326477], [-90.81379736381028, 41.07163147405592], [-90.82457796002713, 41.07206945903533], [-90.82399020710889, 41.08009564090838]]"
6181956,0.9966666666666667,2716,1205,2087655.0,88755.0,-94.92437085049829,41.7876251331203,-0.5484492228517008,0.23217345253436933,11.819118058621617,"[[-94.92976256110839, 41.791692118554224], [-94.91885569278449, 41.791601073126664], [-94.91897976562154, 41.7835579402639], [-94.92988538247872, 41.78364897444013], [-94.92976256110839, 41.791692118554224]]"
11556792,0.9977777777777778,3408,2253,1144455.0,711555.0,-88.31895115417825,33.11100715504123,0.9285665783544133,-2.9138434205956614,110.55743910213528,"[[-88.32339613894489, 33.11535089211444], [-88.31372264266473, 33.114699879897216], [-88.31450665846783, 33.10666321700607], [-88.32417917663558, 33.107314170794254], [-88.32339613894489, 33.11535089211444]]"
9101599,1.0,4527,1774,1575555.0,1718655.0,-76.71661226849457,35.65926731016641,3.522926763317387,-1.9898809428879998,323.651288084521,"[[-76.7205135553653, 35.66401433709596], [-76.71068993439036, 35.66239420345], [-76.71271146781892, 35.65452013625121], [-76.72253411640372, 35.656140112981554], [-76.7205135553653, 35.66401433709596]]"
14521683,0.9933333333333333,4315,2831,624255.0,1527855.0,-80.5333024819168,27.562238979264265,2.6694894326548115,-4.925746946852557,5737.850614153059,"[[-80.537043212524, 27.566926079292415], [-80.528092005206, 27.565603837942778], [-80.52956216146428, 27.55755168573058], [-80.538512548473, 27.558873832136992], [-80.537043212524, 27.566926079292415]]"
4192285,1.0,2709,817,2436855.0,82455.0,-94.9541430323353,44.916259252176985,-0.5551064808354947,1.3665711813809878,17.435004262523027,"[[-94.95978788926058, 44.92034653670566], [-94.9483725500812, 44.92025754152682], [-94.94849886084698, 44.9121717688077], [-94.95991282915243, 44.912260751633546], [-94.95978788926058, 44.92034653670566]]"
