fileLink,name,resolution,id,sceneDateTime,boundaryId,cloudCoverPercentage,darkPixelPercentage,boundary_count,filePath
https://internal-wcus.farmbeats.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fcontoso_farmer%2fboundary2%2f2020-10-07%2f00-00-00%2fndvi_10.tif,NDVI,10.0,86389675-0591-f415-57b6-30c056746e97,2020-10-07T00:00:00.000Z,boundary2,0.0,0.0,51,/tmp/farmbeats/Microsoft/Sentinel_2_L2A/contoso_farmer/boundary2/2020-10-07/00-00-00/ndvi_10.tif
https://internal-wcus.farmbeats.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fcontoso_farmer%2fboundary2%2f2020-09-22%2f00-00-00%2fndvi_10.tif,NDVI,10.0,cd386f71-7a85-4d29-697b-cee4258f4d45,2020-09-22T00:00:00.000Z,boundary2,0.0,0.0,51,/tmp/farmbeats/Microsoft/Sentinel_2_L2A/contoso_farmer/boundary2/2020-09-22/00-00-00/ndvi_10.tif
https://internal-wcus.farmbeats.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fcontoso_farmer%2fboundary2%2f2020-09-04%2f00-00-00%2fndvi_10.tif,NDVI,10.0,fea0ee42-d881-dccf-6c98-2d1a2ccb5f1a,2020-09-04T00:00:00.000Z,boundary2,0.0,0.0,51,/tmp/farmbeats/Microsoft/Sentinel_2_L2A/contoso_farmer/boundary2/2020-09-04/00-00-00/ndvi_10.tif
https://internal-wcus.farmbeats.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fcontoso_farmer%2fboundary2%2f2020-09-02%2f00-00-00%2fndvi_10.tif,NDVI,10.0,15a53f10-dd97-5a4d-91dd-2b5698e3a747,2020-09-02T00:00:00.000Z,boundary2,0.0,0.0,51,/tmp/farmbeats/Microsoft/Sentinel_2_L2A/contoso_farmer/boundary2/2020-09-02/00-00-00/ndvi_10.tif
https://internal-wcus.farmbeats.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fcontoso_farmer%2fboundary2%2f2020-08-08%2f00-00-00%2fndvi_10.tif,NDVI,10.0,e45b1219-76fc-f5d3-cb69-0cec88775cc6,2020-08-08T00:00:00.000Z,boundary2,0.0,0.0,51,/tmp/farmbeats/Microsoft/Sentinel_2_L2A/contoso_farmer/boundary2/2020-08-08/00-00-00/ndvi_10.tif
https://internal-wcus.farmbeats.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fcontoso_farmer%2fboundary2%2f2020-07-26%2f00-00-00%2fndvi_10.tif,NDVI,10.0,ad7b3006-c80c-da67-1cc5-8198ef26e67c,2020-07-26T00:00:00.000Z,boundary2,0.0,0.0,51,/tmp/farmbeats/Microsoft/Sentinel_2_L2A/contoso_farmer/boundary2/2020-07-26/00-00-00/ndvi_10.tif
https://internal-wcus.farmbeats.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fcontoso_farmer%2fboundary2%2f2020-07-21%2f00-00-00%2fndvi_10.tif,NDVI,10.0,0d5e780f-1710-06be-e901-824c5fab08c4,2020-07-21T00:00:00.000Z,boundary2,0.0,0.0,51,/tmp/farmbeats/Microsoft/Sentinel_2_L2A/contoso_farmer/boundary2/2020-07-21/00-00-00/ndvi_10.tif
https://internal-wcus.farmbeats.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fcontoso_farmer%2fboundary2%2f2020-07-19%2f00-00-00%2fndvi_10.tif,NDVI,10.0,344e0c22-149b-66de-2f4c-ed0ae7859ea3,2020-07-19T00:00:00.000Z,boundary2,0.0,0.0,51,/tmp/farmbeats/Microsoft/Sentinel_2_L2A/contoso_farmer/boundary2/2020-07-19/00-00-00/ndvi_10.tif
https://internal-wcus.farmbeats.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fcontoso_farmer%2fboundary2%2f2020-07-11%2f00-00-00%2fndvi_10.tif,NDVI,10.0,552367fd-053c-d805-8f08-b10f3d7c7b7d,2020-07-11T00:00:00.000Z,boundary2,0.0,0.0,51,/tmp/farmbeats/Microsoft/Sentinel_2_L2A/contoso_farmer/boundary2/2020-07-11/00-00-00/ndvi_10.tif
https://internal-wcus.farmbeats.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fcontoso_farmer%2fboundary2%2f2020-07-04%2f00-00-00%2fndvi_10.tif,NDVI,10.0,bdea78d8-26fe-da0f-a27a-ae1d45a84b31,2020-07-04T00:00:00.000Z,boundary2,0.0,0.0,51,/tmp/farmbeats/Microsoft/Sentinel_2_L2A/contoso_farmer/boundary2/2020-07-04/00-00-00/ndvi_10.tif
https://internal-wcus.farmbeats.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fcontoso_farmer%2fboundary2%2f2020-06-29%2f00-00-00%2fndvi_10.tif,NDVI,10.0,b2a614c3-1560-f954-2520-15a640f9f040,2020-06-29T00:00:00.000Z,boundary2,0.0,0.0,51,/tmp/farmbeats/Microsoft/Sentinel_2_L2A/contoso_farmer/boundary2/2020-06-29/00-00-00/ndvi_10.tif
https://internal-wcus.farmbeats.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fcontoso_farmer%2fboundary2%2f2020-06-26%2f00-00-00%2fndvi_10.tif,NDVI,10.0,a2ab1e79-ea43-8ffc-0933-02efa60d61b0,2020-06-26T00:00:00.000Z,boundary2,0.0,0.0,51,/tmp/farmbeats/Microsoft/Sentinel_2_L2A/contoso_farmer/boundary2/2020-06-26/00-00-00/ndvi_10.tif
https://internal-wcus.farmbeats.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fcontoso_farmer%2fboundary2%2f2020-06-24%2f00-00-00%2fndvi_10.tif,NDVI,10.0,4cd0df71-5d6c-4eff-03a4-0b1aa6dc38c4,2020-06-24T00:00:00.000Z,boundary2,0.0,0.0,51,/tmp/farmbeats/Microsoft/Sentinel_2_L2A/contoso_farmer/boundary2/2020-06-24/00-00-00/ndvi_10.tif
https://internal-wcus.farmbeats.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fcontoso_farmer%2fboundary2%2f2020-06-21%2f00-00-00%2fndvi_10.tif,NDVI,10.0,ea3ffb87-dc86-d3b9-36ef-b1ee50f0d7d8,2020-06-21T00:00:00.000Z,boundary2,0.0,0.0,51,/tmp/farmbeats/Microsoft/Sentinel_2_L2A/contoso_farmer/boundary2/2020-06-21/00-00-00/ndvi_10.tif
https://internal-wcus.farmbeats.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fcontoso_farmer%2fboundary2%2f2020-06-19%2f00-00-00%2fndvi_10.tif,NDVI,10.0,9fe9f930-46a4-4924-416b-68845b9c7c30,2020-06-19T00:00:00.000Z,boundary2,0.0,0.0,51,/tmp/farmbeats/Microsoft/Sentinel_2_L2A/contoso_farmer/boundary2/2020-06-19/00-00-00/ndvi_10.tif
